Device Name,Error,IOS Version,IP Address,Manufacturer,Model,Region,Site,ios version
SG-05-SINSI2-RG2,,17.5.1,146.40.18.195,Cisco,Cisco Catalyst 9500 series with 48 Ports of 1G/10G/25G + 4 Ports of 40G/100G,US,SINSI2,Cisco IOS XE Software
SGDC1-MS1,"Authentication to device failed.

Common causes of this problem are:
1. Invalid username and password
2. Incorrect SSH-key file
3. Connecting to the wrong device

Device settings: cisco_ios 139.65.220.4:22


Authentication timeout.",16.6.7,139.65.220.4,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,US,SGDC1,
SINQX1-RQ1,Cannot connect to 139.65.132.58,15.4(3)M2,139.65.132.58,Cisco,Cisco 881 Router,US,CC1-U39 : SINQX1,
SINQX1RD10,Cannot connect to 139.65.213.142,15.4(3)S2,139.65.213.142,Cisco,Cisco ASR 1001-X Router,US,SINQX1,
SINQX1SG10v,,03.08.09.E RELEASE SOFTWARE (fc2),139.65.213.143,Cisco,Cisco Catalyst 4500 L3,US,SINQX1,
SINSI2RG12,,9.3(3),146.40.18.196,Cisco,Cisco Nexus 93180YC-FX,US,SINSI2,Cisco Nexus
SJ102SL2,Cannot connect to 146.26.82.9,15.2(4)E9,146.26.82.9,Cisco,Catalyst WS-C3560CX-12PC-S,US,SJO102,
SJ215GA1,,15.7(3)M4a,146.34.243.2,Cisco,Cisco 2921K9,US,SJ215,
SJ215RA1,,15.7(3)M4a,146.29.55.250,Cisco,Cisco 3925SPE200,US,SJ215,
SJ215RB1,,15.7(3)M4a,146.29.1.108,Cisco,Cisco 3925SPE200,US,SJ215,
SJ215VGA1,,15.1(4)M12a,146.34.243.3,Cisco,Cisco VG224,US,SJ215,
SJCQX1-MS1,,15.2(4)E5,139.65.212.132,Cisco,Catalyst 3560X 48 PoE,US,SJCQX1,
SJCQX1-MS2,,15.2(4)E5,146.46.189.4,Cisco,Cisco Catalyst 29xxStack,US,SJCQX1,
SJCQX1GS1,,16.9.4,146.34.0.25,Cisco,Cisco ASR1002-X,US,SJCQX1,Cisco IOS XE Software
SJCQX1GS2,,16.9.4,146.34.0.26,Cisco,Cisco ASR1002-X,US,SJCQX1,Cisco IOS XE Software
SJCQX1GS3,,16.9.4,144.5.23.18,Cisco,Cisco ASR1002-X,US,SJCQX1,Cisco IOS XE Software
SJCQX1RD1,,16.9.4,146.46.189.27,Cisco,Cisco ASR 1001-X Router,US,SJCQX1,Cisco IOS XE Software
SJCQX1RD10,,16.12.5,139.65.212.143,Cisco,Cisco ASR 1001-X Router,US,SJCQX1,Cisco IOS XE Software
SJCQX1RD11,,15.4(3)S4,146.46.189.30,Cisco,Cisco 4431 ISR,US,SJCQX1,Cisco IOS XE Software
SJCQX1RD2,,16.9.4,146.46.189.28,Cisco,Cisco ASR 1001-X Router,US,SJCQX1,Cisco IOS XE Software
SJCQX1RE1,Cannot connect to 146.46.189.6,15.5(1)SY6,146.46.189.6,Cisco,Catalyst 6880-X,US,SJCQX1,
SJCQX1RE2,Cannot connect to 146.46.189.7,15.5(1)SY6,146.46.189.7,Cisco,Catalyst 6880-X,US,SJCQX1,
SJCQX1RE20-VSS,Cannot connect to 146.46.189.25,03.06.04.E RELEASE SOFTWARE (fc2),146.46.189.25,Cisco,Cisco Catalyst 4500 L3,US,SJCQX1,
SJCQX1RE30,,16.9.6,146.46.189.36,Cisco,Cisco ASR 1001-X Router,US,Chevron c,Cisco IOS XE Software
SJCQX1SE1-VSS,,03.06.04.E RELEASE SOFTWARE (fc2),146.46.189.10,Cisco,Cisco Catalyst 4500 L3,US,SJCQX1,
SJCQX1SE10-VSS,Cannot connect to 146.46.189.23,03.08.09.E RELEASE SOFTWARE (fc2),146.46.189.23,Cisco,Cisco Catalyst 4500 L3,US,SJCQX1,
SJCQX1SE30-VSS,Cannot connect to 146.46.189.46,03.08.03.E RELEASE SOFTWARE (fc2),146.46.189.46,Cisco,Cisco Catalyst 4500 L3,US,SJCQX1,
SJCQX1SG10v,,03.08.09.E RELEASE SOFTWARE (fc2),139.65.212.144,Cisco,Cisco Catalyst 4500 L3,US,SJCQX1,
SJCQX1SG4,,16.9.4,144.5.23.19,Cisco,Cisco ASR1002-X,US,SJCQX1,Cisco IOS XE Software
SJCQX1SS1,,16.9.4,146.34.0.20,Cisco,Cisco Catalyst 38xx stack,US,SJCQX1,Cisco IOS XE Software
SJCQX1SS2,,16.9.4,146.34.0.21,Cisco,Cisco Catalyst 38xx stack,US,SJCQX1,Cisco IOS XE Software
SJO102RA1,,15.7(3)M5,146.26.82.248,Cisco,Cisco 2911K9,US,SJO102,
SJO102VG204,,15.9(3)M6,146.34.250.3,Cisco,Cisco Voice Gateway 204XM,US,,
SLARA1,,15.5(3)M6a,146.33.194.124,Cisco,Cisco 2911K9,US,SLA,
SLASL1,,15.0(2)SE11,146.33.194.125,Cisco,Catalyst 37xx Stack,US,SLA,
SLASL2,,15.0(2)SE11,146.33.194.2,Cisco,Catalyst 37xx Stack,US,SLA,
SLASL3,,15.0(2)SE11,146.33.194.3,Cisco,Catalyst 37xx Stack,US,SLA,
SLASL5,,15.0(2)SE11,146.33.194.5,Cisco,Cisco Catalyst 3560-8PC,US,SLA,
SLC235-PRI,,15.7(3)M5,146.26.49.5,Cisco,Cisco 2911K9,US,SLC235,
SLC235SL1-OldAirSat,,15.2(4)E5,146.26.65.11,Cisco,Cisco Catalyst 35xx Stack-able Ethernet Switch,US,F07558,
SLC235SL1-TRAILER8,,16.12.4,146.26.65.30,Cisco,Cisco Catalyst 9300 Series Switch,US,HOU150:,Cisco IOS XE Software
SLC235VGA6,,15.4(3)M8,146.41.190.2,Cisco,VG310,US,SLC235,
SLC651SL6,,16.12.1,146.26.42.7,Cisco,Cisco Catalyst IE-3300-8P2S Rugged Switch,US,"MCC Bld, SLC651",Cisco IOS XE Software
SLC651VG204-1,,15.9(3)M6,146.34.39.5,Cisco,Cisco Voice Gateway 204XM,US,SLC651,
SLC651VG204-2,,15.8(3)M2,146.34.39.4,Cisco,Cisco Voice Gateway 204XM,US,SLC651,
SLO276SL1,,16.12.7,146.26.74.125,Cisco,Cisco Catalyst 38xx stack,US,SLO276,Cisco IOS XE Software
SN3B-N7K-CORP,,6.2(16),146.38.87.35,Cisco,Cisco Nexus 7000 Series,US,LONPWG,Cisco Nexus
SN3B-N7K-CORP,,6.2(16),146.38.93.1,Cisco,Cisco Nexus 7000 Series,US,LONPWG,Cisco Nexus
SNJRA1,,16.12.4,146.33.25.248,Cisco,Cisco 4331 ISR,US,SNJ,Cisco IOS XE Software
SNJRL1,,16.12.4,146.33.37.193,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,US,SNJ,Cisco IOS XE Software
SPSRL1,,15.0(2)SE10a,146.39.68.1,Cisco,Catalyst 37xx Stack,US,SPS,
SV-LI-ESA-RD1,,17.5.1a,146.39.67.248,Cisco,Cisco 4431 ISR,US,F07564,Cisco IOS XE Software
SV-LI-ESA-VG310-1,,15.6(3)M5,146.41.238.4,Cisco,VG310,US,F07564,
SV-SO-ACA-VG310-1,,None,146.41.238.130,Cisco,VG310,US,ACA,
SYLLACSL12,Cannot connect to 146.40.78.9,16.9.2,146.40.78.9,Cisco,Cisco Catalyst 38xx stack,US,SYLLAC,
TAM-CR-SW1,"Authentication to device failed.

Common causes of this problem are:
1. Invalid username and password
2. Incorrect SSH-key file
3. Connecting to the wrong device

Device settings: cisco_ios 146.30.177.197:22


Authentication failed.",15.0(2)SE12,146.30.177.197,Cisco,Cisco Catalyst 29xxStack,US,F09145,
TAM-IDF-WORKSHOP,Cannot connect to 146.30.177.200,15.2(2)E8,146.30.177.200,Cisco,Cisco Catalyst 2960C-8PC-L,US,F09145,
TAM-IDF2-SW1,"Authentication to device failed.

Common causes of this problem are:
1. Invalid username and password
2. Incorrect SSH-key file
3. Connecting to the wrong device

Device settings: cisco_ios 146.30.177.195:22


Authentication failed.",15.0(2)SE12,146.30.177.195,Cisco,Cisco Catalyst 29xxStack,US,F09145,
TAM-IDF3-SW1,"Authentication to device failed.

Common causes of this problem are:
1. Invalid username and password
2. Incorrect SSH-key file
3. Connecting to the wrong device

Device settings: cisco_ios 146.30.177.196:22


Authentication failed.",15.0(2)SE12,146.30.177.196,Cisco,Cisco Catalyst 29xxStack,US,F09145,
TAM-LAB2-SW,"Authentication to device failed.

Common causes of this problem are:
1. Invalid username and password
2. Incorrect SSH-key file
3. Connecting to the wrong device

Device settings: cisco_ios 146.30.177.201:22


Authentication failed.",15.0(2)SE12,146.30.177.201,Cisco,Cisco Catalyst 29xxStack,US,F09145,
TAM550RA1,Cannot connect to 146.25.28.188,16.12.4,146.25.28.188,Cisco,Cisco 4331 ISR,US,TAM550,
TAM550RA2,Cannot connect to 146.25.5.251,15.6(3)M2,146.25.5.251,Cisco,Cisco 829 Industrial ISRs,US,TAM550,
TAM550SL1,,17.3.5,146.25.28.129,Cisco,Cisco Catalyst 9300 Series Switch,US,TAM550,Cisco IOS XE Software
TCOATH-MS1,,15.0(2)SE11,139.65.210.68,Cisco,Cisco Catalyst 3560CG-8PC-S,US,TCOATH,
TCOATY-MS1,Cannot connect to 139.65.210.52,15.2(7)E2,139.65.210.52,Cisco,Cisco Catalyst 29xxStack,US,TCOATH,
TCOVE5SN02A-R5C4,Cannot connect to 146.31.161.41,7.3(3)N1(1),146.31.161.41,Cisco,Cisco Nexus 5548,US,TCOV,
THCV1SL1,Cannot connect to 146.40.215.162,17.3.5,146.40.215.162,Cisco,Cisco C9200L,US,,
TOKQX4-MS1,Cannot connect to 139.65.213.196,15.2(4)E5,139.65.213.196,Cisco,Catalyst 3560X 48 PoE,US,TOKQX4,
TOKQX4RD10,,15.4(3)S2,139.65.213.206,Cisco,Cisco ASR 1001-X Router,US,TOKQX4,Cisco IOS XE Software
TOKQX4SG10v,,03.08.09.E RELEASE SOFTWARE (fc2),139.65.213.207,Cisco,Cisco Catalyst 4500 L3,US,TOKQX4,
TRARA2,,15.8(3)M2,146.26.7.252,Cisco,Cisco 829 Industrial ISRs,US,TRA,
TRASL1,,16.12.7,146.26.7.249,Cisco,Cisco Catalyst 38xx stack,US,TRA,Cisco IOS XE Software
TRAVGA1,,15.8(3)M2,146.34.57.66,Cisco,Cisco Voice Gateway 204XM,US,TRA,
TUL-LAN-CORE3750,,12.2(55)SE8,10.23.4.5,Cisco,Catalyst 37xx Stack,US,REG Tulsa Server Room,
US-CA-BCO-SL3,,16.12.4,146.35.2.8,Cisco,Cisco Catalyst 9300 Series Switch,US,BCO,Cisco IOS XE Software
US-CA-BCO-SL4,,16.12.4,146.35.2.9,Cisco,Cisco Catalyst 9300 Series Switch,US,BCO,Cisco IOS XE Software
US-CA-BDO-SL19,"Authentication to device failed.

Common causes of this problem are:
1. Invalid username and password
2. Incorrect SSH-key file
3. Connecting to the wrong device

Device settings: cisco_ios 146.35.133.19:22


Authentication failed.",16.12.4,146.35.133.19,Cisco,Cisco Catalyst 9300 Series Switch,US,BDO,
US-CA-BDO-SL42,,15.2(7)E2,146.35.138.10,Cisco,Cisco IE-4000-8GT8GP4G-E,US,BDO,
US-CA-CSVLOV-RB01,,17.6.1a,139.65.180.147,Cisco,Cisco,US,CSVLOV,Cisco IOS XE Software
US-CA-CSVPLV-RB01,,17.6.1a,139.65.180.102,Cisco,Catalyst 8300-1N1S-6T,US,CSVPLV,Cisco IOS XE Software
US-CA-CSVPLV-RB01 (146,,17.6.1a,146.24.159.18,Cisco,Catalyst 8300-1N1S-6T,US,CSVPLV,Cisco IOS XE Software
US-CA-ESE-MS1,,15.2(4)E8,139.65.208.132,Cisco,Catalyst WS-C3560CX-8PC-S,US,ESE,
US-CA-ESE-MS2,,15.2(3)E1,139.65.208.135,Cisco,Catalyst WS-C3560CX-8PC-S,US,ESE,
US-CA-ESEPIN-COKDRL-ACS1,,15.2(7)E2,146.26.170.41,Cisco,Catalyst WS-C3560CX-12PC-S,US,ESE,
US-CA-FAR801-RB01,,17.6.3a,139.65.180.115,Cisco,Cisco,US,FAR801,Cisco IOS XE Software
US-CA-GUA218-RB01,,17.6.3a,139.65.180.57,Cisco,Cisco,US,GUA218,Cisco IOS XE Software
US-CA-HBE178-RL1,,17.3.4,146.26.98.249,Cisco,Cisco Catalyst 9300 Series Switch,US,HBE178,Cisco IOS XE Software
US-CA-LAXQX-RV01,,17.2.1r,139.65.212.220,Cisco,Cisco 4431 ISR,US,LAXQX1,Cisco IOS XE Software
US-CA-LAXQX1-RB01,Cannot connect to 139.65.212.212,17.6.3a,139.65.212.212,Cisco,Cisco,US,LAXQX1,
US-CA-LAXQX1-RB02,Cannot connect to 139.65.212.213,17.6.3a,139.65.212.213,Cisco,Cisco,US,LAXQX1,
US-CA-LAXQX1-SE01V,,17.6.3,139.65.212.207,Cisco,Catalyst 9500-48Y4C,US,LAXQX1,Cisco IOS XE Software
US-CA-MARCA-SL-TRAILER,,15.2(7)E2,146.26.89.4,Cisco,Catalyst WS-C3560CX-12PC-S,US,MARCA,
US-CA-MBA-SL1,Cannot connect to 146.26.99.249,16.12.4,146.26.99.249,Cisco,Cisco Catalyst 9300 Series Switch,US,MBA,
US-CA-MDW-SL02,,16.12.4,146.35.201.57,Cisco,Cisco Catalyst 9300 Series Switch,US,MDW,Cisco IOS XE Software
US-CA-MONCA-RB01,,17.6.3a,139.65.180.96,Cisco,Cisco,US,WAN-SDWAN : US-CA-MONCA,Cisco IOS XE Software
US-CA-PITCA-RB01,,17.6.3a,139.65.180.122,Cisco,Cisco,US,PITCA,Cisco IOS XE Software
US-CA-RIC100SL-RLP-Warehouse,,15.2(7)E2,146.28.148.11,Cisco,Cisco Catalyst 35xx Stack-able Ethernet Switch,US,RIC100,
US-CA-RIC841-MS2,,15.2(7)E2,139.65.209.181,Cisco,Catalyst WS-C3560CX-12PC-S,US,RIC841,
US-CA-SAC242-RB01,,17.6.3a,139.65.180.62,Cisco,Cisco,US,SAC242,Cisco IOS XE Software
US-CA-SAL1093-RB01,,17.6.3a,139.65.180.49,Cisco,Cisco,US,SAL1093,Cisco IOS XE Software
US-CA-SD2351-RB01,,17.6.3a,139.65.180.117,Cisco,Cisco,US,SD2351,Cisco IOS XE Software
US-CA-SD2351-SL01,,16.12.4,146.26.46.250,Cisco,Cisco Catalyst 9300 Series Switch,US,SD2351,Cisco IOS XE Software
US-CA-SFR1-SL2,,17.3.4,146.26.105.5,Cisco,Cisco Catalyst 9300 Series Switch,US,SFR1,Cisco IOS XE Software
US-CA-SJCQX1-RB01,,17.6.3a,139.65.212.149,Cisco,Catalyst 8500L-8S4X,US,SJCQX1,Cisco IOS XE Software
US-CA-SJCQX1-RB02,,17.6.3a,139.65.212.150,Cisco,Catalyst 8500L-8S4X,US,SJCQX1,Cisco IOS XE Software
US-CA-SJO102-RB01,,17.6.3a,139.65.180.64,Cisco,Cisco,US,SJO102,Cisco IOS XE Software
US-CA-SLO276-RB01,,17.6.3a,139.65.180.58,Cisco,Cisco,US,SLO276,Cisco IOS XE Software
US-CA-TRA-RB01,,17.6.3a,139.65.180.39,Cisco,Cisco,US,TRA,Cisco IOS XE Software
US-CA-VNU-RB01,,17.6.3a,139.65.180.142,Cisco,Cisco,US,VNU,Cisco IOS XE Software
US-CA-VNU-RL1,,17.3.4,146.26.11.249,Cisco,Cisco Catalyst 9300 Series Switch,US,VNU,Cisco IOS XE Software
US-CC2440-RB01,,17.6.3a,139.65.180.71,Cisco,Cisco,US,CC2240,Cisco IOS XE Software
US-CO-F29482-RB01,,17.6.3a,139.65.180.65,Cisco,Cisco,US,F29482,Cisco IOS XE Software
US-CO-F29482-RL01,,17.7.1,146.33.164.169,Cisco,Cisco Catalyst 9300 Series Switch,US,F29482,Cisco IOS XE Software
US-CO-F30786-RB01,,17.6.3a,139.65.180.42,Cisco,Cisco,US,WAN SDWAN: F30786,Cisco IOS XE Software
US-CO-F30787-RB01,,17.6.3a,139.65.180.150,Cisco,Cisco,US,WAN SDWAN : F30787,Cisco IOS XE Software
US-CO-F30790-RB01,,17.6.1a,139.65.180.151,Cisco,Cisco,US,WAN SDWAN : F30790,Cisco IOS XE Software
US-CO-F30883-RB01,,17.6.3a,139.65.180.90,Cisco,Catalyst 8300-1N1S-6T,US,F30883,Cisco IOS XE Software
US-CO-F30883-RB02,,17.6.3a,139.65.180.91,Cisco,Catalyst 8300-1N1S-6T,US,F30883,Cisco IOS XE Software
US-CO-F30883-SL1,,17.3.4,146.33.135.129,Cisco,Cisco Catalyst 9300 Series Switch,US,,Cisco IOS XE Software
US-CO-F30883-SL2,,17.3.4,146.33.135.134,Cisco,Cisco Catalyst 9300 Series Switch,US,,Cisco IOS XE Software
US-CO-F30883-SL3,,16.12.4,146.33.135.133,Cisco,Cisco Catalyst 9300 Series Switch,US,F30883,Cisco IOS XE Software
US-CO-F30883-SL4,,17.3.4,146.33.135.135,Cisco,Cisco Catalyst 9300 Series Switch,US,,Cisco IOS XE Software
US-CO-MCO-SL1,,17.3.4,146.24.195.251,Cisco,Cisco Catalyst 9300 Series Switch,US,MCO,Cisco IOS XE Software
US-CO-RAN2-RB01,,17.6.3a,139.65.180.38,Cisco,Cisco,US,RAN2,Cisco IOS XE Software
US-CO-WellOps045-SW01,Cannot connect to 10.25.2.225,15.2(4)EA5,10.25.2.225,Cisco,IE-4000-4T4P4G-E,US,,
US-FL-FLA140-RB01,"Authentication to device failed.

Common causes of this problem are:
1. Invalid username and password
2. Incorrect SSH-key file
3. Connecting to the wrong device

Device settings: cisco_ios 139.65.180.61:22


Authentication failed.",17.6.3a,139.65.180.61,Cisco,Cisco,US,FLA140,
US-FL-PCIFL2-RB01,,17.6.3a,139.65.180.44,Cisco,Cisco,US,PCIFL2,Cisco IOS XE Software
US-FL-TAM550-SL10,,17.7.1,146.25.28.91,Cisco,Cisco Catalyst 9300 Series Switch,US,TAM550,Cisco IOS XE Software
US-FL-TAM550SL3-Office,,16.12.5b,146.25.28.70,Cisco,Cisco Catalyst 9300 Series Switch,US,TAM550:,Cisco IOS XE Software
US-FL-TAM550SL4-Dock,,15.2(7)E3,146.25.28.74,Cisco,Cisco Catalyst 35xx Stack-able Ethernet Switch,US,TAM550:,
US-FL-TAM550SL7-RaK,"Authentication to device failed.

Common causes of this problem are:
1. Invalid username and password
2. Incorrect SSH-key file
3. Connecting to the wrong device

Device settings: cisco_ios 146.25.28.66:22


Authentication failed.",15.2(7)E3,146.25.28.66,Cisco,Cisco Catalyst 35xx Stack-able Ethernet Switch,US,TAM550:,
US-FL-TAM550SL8-MCC,,15.2(7)E3,146.25.28.68,Cisco,Cisco Catalyst 35xx Stack-able Ethernet Switch,US,TAM550:,
US-KY-LOU440-RB01,,17.6.3a,139.65.180.121,Cisco,Cisco,US,LOU440,Cisco IOS XE Software
US-LA-ARC-RA1,,16.12.4,146.25.84.188,Cisco,Cisco 4331 ISR,US,ARC,Cisco IOS XE Software
US-LA-ARC-RB01,,17.6.3a,139.65.180.34,Cisco,Cisco,US,ARC,Cisco IOS XE Software
US-LA-F30875-RB01,,17.6.3a,139.65.180.45,Cisco,Cisco,US,Louisiana - Pending from NetOps,Cisco IOS XE Software
US-LA-GC205-RB01,,17.6.3a,139.65.180.52,Cisco,Cisco,US,COV100,Cisco IOS XE Software
US-LA-GMDCQ-RB01,Cannot connect to 139.65.180.53,17.6.3a,139.65.180.53,Cisco,Cisco,US,GMDCQ,
US-LA-MARCA-RB01,,17.6.3a,139.65.180.32,Cisco,Cisco,US,MARCA,Cisco IOS XE Software
US-LA-VENLA-RB01,Cannot connect to 139.65.180.59,17.6.3a,139.65.180.59,Cisco,Cisco,US,VENLA,
US-LA-VENLA-SL01,Cannot connect to 146.33.78.125,17.7.1,146.33.78.125,Cisco,Cisco Catalyst 9300 Series Switch,US,VENLA,
US-NJ-PAMNJ-RB01,,17.6.3a,139.65.180.63,Cisco,Cisco,US,WAN SDWAN : PAMNJ,Cisco IOS XE Software
US-NM-F07618-RB01,,17.6.3a,139.65.180.67,Cisco,Catalyst 8300-1N1S-6T,US,F07618-US-NM,Cisco IOS XE Software
US-NM-F07618-RB02,,17.6.3a,139.65.180.68,Cisco,Catalyst 8300-1N1S-6T,US,F07618,Cisco IOS XE Software
US-NM-F07618-RL01,,17.3.5,146.26.36.1,Cisco,Catalyst 9500-48Y4C,US,"Water Treatment Plant Command Center IT Data Rm, F07618",Cisco IOS XE Software
US-NM-GAL-RB01,,17.6.3a,139.65.180.83,Cisco,Cisco,US,GAL,Cisco IOS XE Software
US-NM-QUE469-SL10,,16.12.4,146.26.36.34,Cisco,Cisco Catalyst 9300 Series Switch,US,QUE469,Cisco IOS XE Software
US-NM-QUE469-SL12,,16.12.4,146.26.36.33,Cisco,Cisco Catalyst 9300 Series Switch,US,QUE469 Water Treatment Plant,Cisco IOS XE Software
US-NM-QUE469-SL2,,16.12.4,146.26.36.15,Cisco,Cisco Catalyst 9300 Series Switch,US,QUE469 Water Treatment Plant,Cisco IOS XE Software
US-NM-QUES32-RB01,,17.6.3a,139.65.180.124,Cisco,Cisco,US,"WAN: SD-WAN: US-NM-QUES32: 32 Abra Rd, Questa, NM 87556",Cisco IOS XE Software
US-NM-QUES32-SL01,,17.3.4,146.33.25.224,Cisco,Cisco Catalyst 9300 Series Switch,US,QUES32,Cisco IOS XE Software
US-OR-POROR1-SL08,,15.2(7)E2,146.26.73.139,Cisco,Catalyst WS-C3560CX-12PC-S,US,POROR1,
US-SA-SAN450-VGA1,Cannot connect to 146.41.245.132,12.4(22)T5,146.41.245.132,Cisco,Cisco VG204,US,SAN450,
US-SC-CHASC-RB01,,17.6.3a,139.65.180.60,Cisco,Cisco,US,CHASC,Cisco IOS XE Software
US-TX-AUS100-SL1,,17.3.4,146.33.25.232,Cisco,Cisco Catalyst 9300 Series Switch,US,AUS100,Cisco IOS XE Software
US-TX-BEC-RA01,,17.6.3a,146.33.6.252,Cisco,Cisco 4331 ISR,US,BEC,Cisco IOS XE Software
US-TX-DALQX3-MS1,,17.3.4,139.65.212.4,Cisco,Cisco C9200R Fixed Switch Stack,US,DALQX3,Cisco IOS XE Software
US-TX-DALQX3-RB01,,17.6.3a,139.65.212.15,Cisco,Catalyst 8500L-8S4X,US,DALQX3,Cisco IOS XE Software
US-TX-DALQX3-RB02,,17.6.3a,139.65.212.16,Cisco,Catalyst 8500L-8S4X,US,DALQX3,Cisco IOS XE Software
US-TX-DALQX3-SE01V,,17.6.4,146.46.189.159,Cisco,Catalyst 9500-48Y4C,US,DALQX3,Cisco IOS XE Software
US-TX-F07220-RL01,,16.9.5,144.5.196.215,Cisco,Cisco Catalyst 38xx stack,US,"17404 Katy Freeway, Thoroughbred Bldg 4th Floor IDF, Houston, TX 77084",Cisco IOS XE Software
US-TX-F07551-RB01,,17.6.3a,139.65.180.111,Cisco,Cisco,US,F07551,Cisco IOS XE Software
US-TX-F08820-R01,,15.9(3)M6,146.33.216.15,Cisco,VG310,US,F08820,
US-TX-F09132-RB01,,17.6.3a,139.65.180.130,Cisco,Cisco,US,F09132,Cisco IOS XE Software
US-TX-F09132-RB02,,17.6.3a,139.65.180.131,Cisco,Cisco,US,F09132,Cisco IOS XE Software
US-TX-F30851-RL01,"Authentication to device failed.

Common causes of this problem are:
1. Invalid username and password
2. Incorrect SSH-key file
3. Connecting to the wrong device

Device settings: cisco_ios 146.33.5.1:22


Authentication failed.",16.12.4,146.33.5.1,Cisco,Cisco Catalyst 9300 Series Switch,US,F30851,
US-TX-HOU150-03LAB-STAGING-MS1,,17.3.4,134.248.214.58,Cisco,Cisco Catalyst 9300 Series Switch,US,HOU150,Cisco IOS XE Software
US-TX-HOU150-JNSF-RB01,Cannot connect to 139.65.180.81,17.6.3a,139.65.180.81,Cisco,Cisco,US,JNSF,
US-TX-HOU150-SL5_TDRS1,,17.3.4,146.36.61.228,Cisco,Cisco Catalyst 9300 Series Switch,US,HOU150,Cisco IOS XE Software
US-TX-HOU150-SL8L37,,17.3.4,146.36.83.164,Cisco,Cisco Catalyst 9300 Series Switch,US,HOU150,Cisco IOS XE Software
US-TX-HOU150-SS9R18,,17.3.4,146.36.11.8,Cisco,Cisco Catalyst 9300 Series Switch,US,HOU150,Cisco IOS XE Software
US-TX-HOU150SL12,,17.3.5,146.36.12.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU150,Cisco IOS XE Software
US-TX-HOU464-RL1,,16.12.02,144.5.196.239,Cisco,Cisco Catalyst 9300 Series Switch,US,HOU464,Cisco IOS XE Software
US-TX-HOU464-SL2,,17.3.4,144.5.240.3,Cisco,Cisco Catalyst 9300 Series Switch,US,HOU464,Cisco IOS XE Software
US-TX-HOU517-RB01,,17.6.3a,139.65.212.89,Cisco,Cisco,US,HOU517,Cisco IOS XE Software
US-TX-HOU517-SE01V,,17.6.3,139.65.212.81,Cisco,Catalyst 9500-48Y4C,US,HOU517,Cisco IOS XE Software
US-TX-PADC-204-SL1,,15.2(7)E2,146.33.102.21,Cisco,Catalyst WS-C3560CX-12PC-S,US,PADC,
US-TX-PADC-2ND-SL1,,17.3.5,146.33.102.3,Cisco,Cisco Catalyst 9300 Series Switch,US,PADC,Cisco IOS XE Software
US-TX-PADC-DRU-SL1,,15.2(7)E2,146.33.102.14,Cisco,Catalyst WS-C3560CX-12PC-S,US,PADC,
US-TX-PADC-FLR-SL1,,15.2(7)E2,146.33.102.4,Cisco,Catalyst WS-C3560CX-12PC-S,US,PADC,
US-TX-PADC-GRS-SL1,,17.3.4,146.33.102.33,Cisco,Cisco Catalyst 9300 Series Switch,US,PADC,Cisco IOS XE Software
US-TX-PADC-MNT-SL1,,17.3.5,146.33.102.13,Cisco,Cisco Catalyst 9300 Series Switch,US,PADC,Cisco IOS XE Software
US-TX-PADC-NVR-SL1,,17.3.4,146.33.102.18,Cisco,Cisco Catalyst 9300 Series Switch,US,PADC,Cisco IOS XE Software
US-TX-PADC-RCV-SL1,,15.2(7)E2,146.33.102.32,Cisco,Catalyst WS-C3560CX-12PC-S,US,PADC,
US-TX-PADC-SVR-SL1,,17.3.5,146.33.102.10,Cisco,Cisco Catalyst 9300 Series Switch,US,PADC,Cisco IOS XE Software
US-TX-PADC-TUR-SL1,,15.2(7)E2,146.33.102.29,Cisco,Catalyst WS-C3560CX-12PC-S,US,PADC,
US-TX-PADC-WHS-SL1,,17.3.5,146.33.102.31,Cisco,Cisco Catalyst 9300 Series Switch,US,PADC,Cisco IOS XE Software
US-TX-PADC-WTF-SL1,,17.3.4,146.33.102.16,Cisco,Cisco Catalyst 9300 Series Switch,US,PADC,Cisco IOS XE Software
US-TX-SAN450-SL1,,16.12.4,146.33.100.125,Cisco,Cisco Catalyst 9300 Series Switch,US,SAN450,Cisco IOS XE Software
US-TX-SAN520-RL01A,,7.0(3)I7(7),146.33.114.50,Cisco,Cisco Nexus 93180YC-FX,US,SAN520,Cisco Nexus
US-TX-SAN520-RL01A,,7.0(3)I7(7),146.33.192.41,Cisco,Cisco Nexus 93180YC-FX,US,SAN520,Cisco Nexus
US-TX-SAN520-RL01B,,7.0(3)I7(7),146.41.245.3,Cisco,Cisco Nexus 93180YC-FX,US,SAN520,Cisco Nexus
US-TX-SAN520-RL01B,,7.0(3)I7(7),146.33.192.42,Cisco,Cisco Nexus 93180YC-FX,US,SAN520,Cisco Nexus
US-TX-SAN520-SL1,,15.2(4)E9,146.33.115.4,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,SAN520,
US-TX-SJO-SL01,,17.7.1,146.33.0.133,Cisco,Cisco Catalyst 9300 Series Switch,US,F07551,Cisco IOS XE Software
US-TX-SJO-SL02,,17.2.1,146.33.10.5,Cisco,Cisco Catalyst 9300 Series Switch,US,Baytown Sjolander: US-TX-SJO-WPMPAP01,Cisco IOS XE Software
